@relation flink_release-0.8.1
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.0,0.0,0.007,0.0,0.0,0.005,0.0,0.0,0.02,0.004,0.667,0.006,0.016,0.004,0.02,0.002,0.13,0.001,0.074,0.038,0.0,0.018,0.1,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.001,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.005,0.0,0.0,0.02,0.004,0.667,0.006,0.016,0.004,0.02,0.002,0.13,0.001,0.074,0.038,0.0,0.018,0.1,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.001,0.0,-1.0
0.032,0.0,0.014,0.0,0.0,0.015,0.5,0.0,0.061,0.004,0.667,0.006,0.016,0.004,0.02,0.002,0.13,0.001,0.111,0.058,0.022,0.033,0.05,0.031,0.059,0.125,0.0,0.0,0.389,0.009,0.015,0.044,0.423,0.1,0.0,0.0,0.0,0.143,0.001,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.007,0.0,0.0,0.041,0.004,0.667,0.006,0.016,0.004,0.02,0.002,0.13,0.001,0.074,0.038,0.0,0.036,0.1,0.094,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.231,0.0,0.0,0.0,0.0,0.083,0.001,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.005,0.0,0.0,0.02,0.004,0.667,0.006,0.016,0.004,0.02,0.002,0.13,0.001,0.074,0.038,0.022,0.018,0.1,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.001,0.0,-1.0
0.022,0.022,0.014,0.0,0.0,0.014,1.0,0.002,0.02,0.002,0.275,0.003,0.006,0.002,0.008,0.001,0.06,0.0,0.148,0.077,0.043,0.042,0.1,0.031,0.059,0.25,0.0,0.0,0.0,0.0,0.03,0.022,0.0,0.2,0.0,0.0,0.0,0.173,0.009,0.0,-1.0
0.054,0.0,0.007,0.0,0.0,0.04,0.5,0.002,0.02,0.001,0.549,0.002,0.008,0.002,0.011,0.001,0.077,0.0,0.019,0.077,0.087,0.042,0.0,0.016,0.088,0.125,0.0,0.0,0.0,0.0,0.022,0.011,0.038,0.2,0.0,0.0,0.0,0.077,0.009,0.0,-1.0
0.054,0.0,0.064,0.0,0.0,0.096,0.655,0.002,0.204,0.003,0.647,0.005,0.016,0.004,0.02,0.002,0.113,0.001,0.086,0.085,0.075,0.053,0.067,0.042,0.052,0.082,0.029,0.0,0.0,0.037,0.013,0.04,0.0,0.178,0.0,0.0,0.0,0.167,0.005,0.0,1.0
0.011,0.0,0.014,0.0,0.0,0.014,0.5,0.0,0.061,0.003,0.647,0.005,0.016,0.004,0.02,0.002,0.113,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.011,0.0,0.043,0.0,0.0,0.036,0.5,0.004,0.061,0.003,0.647,0.005,0.016,0.004,0.02,0.002,0.113,0.001,0.007,0.046,0.03,0.024,0.02,0.025,0.035,0.1,0.0,0.0,0.0,0.0,0.006,0.018,0.015,0.08,0.0,0.0,0.0,0.074,0.001,0.0,1.0
0.054,0.0,0.028,0.0,0.0,0.055,0.72,0.002,0.102,0.003,0.569,0.006,0.015,0.004,0.018,0.002,0.116,0.001,0.135,0.056,0.105,0.044,0.118,0.028,0.059,0.0,0.006,0.0,0.01,0.023,0.05,0.032,0.021,0.054,0.203,0.0,0.0,0.128,0.006,0.0,-1.0
0.086,0.0,0.17,0.0,0.0,0.11,0.895,0.002,0.143,0.004,0.569,0.006,0.017,0.004,0.02,0.002,0.103,0.001,0.081,0.042,0.072,0.035,0.105,0.009,0.062,0.0,0.003,0.0,0.011,0.012,0.013,0.014,0.018,0.028,0.18,0.0,0.0,0.1,0.003,0.0,-1.0
0.0,0.0,0.028,0.0,0.0,0.009,0.0,0.002,0.0,0.004,0.569,0.006,0.017,0.004,0.02,0.002,0.103,0.001,0.0,0.038,0.0,0.018,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.001,0.0,-1.0
0.0,0.0,0.014,0.0,0.0,0.005,0.0,0.002,0.0,0.004,0.569,0.006,0.017,0.004,0.02,0.002,0.103,0.001,0.0,0.038,0.0,0.018,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.001,0.0,-1.0
0.0,0.0,0.028,0.0,0.0,0.009,0.0,0.002,0.0,0.004,0.569,0.006,0.017,0.004,0.02,0.002,0.103,0.001,0.0,0.038,0.0,0.016,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.001,0.0,-1.0
0.0,0.0,0.057,0.0,0.0,0.02,0.0,0.002,0.0,0.004,0.569,0.006,0.017,0.004,0.02,0.002,0.103,0.001,0.0,0.038,0.0,0.022,0.04,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.055,0.001,0.0,-1.0
0.086,0.0,0.035,0.0,0.0,0.102,0.78,0.004,0.143,0.003,0.588,0.006,0.015,0.004,0.018,0.002,0.115,0.001,0.141,0.096,0.083,0.06,0.15,0.034,0.071,0.075,0.007,0.0,0.022,0.018,0.022,0.036,0.0,0.24,0.0,0.0,0.0,0.324,0.005,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.012,0.5,0.0,0.02,0.003,0.588,0.006,0.015,0.004,0.018,0.002,0.115,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.008,0.5,0.0,0.02,0.003,0.588,0.006,0.015,0.004,0.018,0.002,0.115,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.009,0.5,0.0,0.02,0.003,0.588,0.006,0.015,0.004,0.018,0.002,0.115,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.01,0.0,0.0,0.02,0.003,0.588,0.006,0.015,0.004,0.018,0.002,0.115,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.032,0.032,0.021,0.0,0.0,0.02,1.0,0.002,0.02,0.02,0.314,0.052,0.028,0.029,0.029,0.018,0.361,0.017,0.148,0.077,0.043,0.042,0.1,0.031,0.059,0.25,0.0,0.0,0.0,0.0,0.05,0.022,0.0,0.2,0.0,0.0,0.0,0.182,0.009,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.078,0.0,0.002,0.02,0.003,0.529,0.004,0.014,0.003,0.017,0.002,0.081,0.0,0.009,0.125,0.174,0.118,0.0,0.172,0.147,0.25,0.0,0.161,0.0,0.326,0.09,0.122,0.308,0.45,0.0,0.0,0.0,0.527,0.009,0.0,-1.0
0.065,0.0,0.071,0.0,0.0,0.072,0.625,0.002,0.122,0.002,0.569,0.003,0.011,0.002,0.014,0.001,0.082,0.0,0.052,0.065,0.035,0.045,0.08,0.012,0.065,0.025,0.007,0.0,0.0,0.017,0.009,0.024,0.015,0.12,0.075,0.0,0.0,0.102,0.004,0.0,-1.0
0.022,0.0,0.05,0.0,0.0,0.02,0.645,0.002,0.0,0.002,0.569,0.003,0.011,0.002,0.014,0.001,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.009,0.5,0.0,0.02,0.002,0.569,0.003,0.011,0.002,0.014,0.001,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.032,0.0,0.014,0.0,0.0,0.046,0.75,0.007,0.102,0.001,0.529,0.002,0.009,0.002,0.012,0.001,0.073,0.0,0.111,0.106,0.087,0.076,0.125,0.031,0.074,0.062,0.017,0.0,0.0,0.037,0.03,0.039,0.0,0.3,0.0,0.0,0.0,0.173,0.007,0.0,1.0
0.0,0.0,0.007,0.0,0.0,0.008,0.0,0.0,0.02,0.001,0.529,0.002,0.009,0.002,0.012,0.001,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.011,0.011,0.007,0.0,0.0,0.005,0.5,0.011,0.02,0.001,0.412,0.004,0.021,0.002,0.023,0.001,0.037,0.0,0.111,0.038,0.022,0.018,0.1,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.009,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.0,0.021,0.12,0.0,0.005,1.0,0.007,0.0,0.0,0.196,0.0,0.002,0.0,0.003,0.0,0.015,0.0,0.025,0.038,0.0,0.006,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.997,0.0,-1.0
0.0,0.0,0.0,0.12,0.0,0.001,0.0,0.004,0.0,0.0,0.078,0.0,0.001,0.0,0.002,0.0,0.006,0.0,0.074,0.038,0.0,0.006,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,-1.0
0.032,0.0,0.035,0.0,0.0,0.024,0.8,0.0,0.0,0.001,0.451,0.001,0.005,0.001,0.008,0.0,0.044,0.0,0.044,0.062,0.013,0.032,0.06,0.006,0.024,0.0,0.013,0.0,0.022,0.022,0.003,0.018,0.015,0.08,0.0,0.0,0.0,0.081,0.001,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.007,0.5,0.0,0.0,0.001,0.451,0.001,0.005,0.001,0.008,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.032,0.0,0.035,0.0,0.0,0.024,0.8,0.0,0.0,0.001,0.451,0.001,0.005,0.001,0.008,0.0,0.044,0.0,0.044,0.062,0.013,0.032,0.06,0.006,0.024,0.0,0.013,0.0,0.022,0.022,0.003,0.018,0.015,0.08,0.0,0.0,0.0,0.081,0.001,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.007,0.5,0.0,0.0,0.001,0.451,0.001,0.005,0.001,0.008,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.151,0.0,0.142,0.24,0.0,0.082,0.575,0.0,0.0,0.002,0.49,0.003,0.006,0.002,0.008,0.001,0.109,0.0,0.067,0.085,0.004,0.042,0.16,0.0,0.024,0.0,0.08,0.0,0.0,0.015,0.003,0.009,0.015,0.04,0.0,0.0,0.0,0.083,0.001,0.0,-1.0
0.022,0.0,0.021,0.0,0.0,0.008,0.5,0.0,0.0,0.002,0.49,0.003,0.006,0.002,0.008,0.001,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.022,0.0,0.021,0.0,0.0,0.008,0.5,0.0,0.0,0.002,0.49,0.003,0.006,0.002,0.008,0.001,0.109,0.0,0.0,0.038,0.0,0.018,0.05,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.048,0.001,0.0,-1.0
0.022,0.0,0.021,0.0,0.0,0.008,0.5,0.0,0.0,0.002,0.49,0.003,0.006,0.002,0.008,0.001,0.109,0.0,0.0,0.013,0.0,0.006,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,-1.0
0.022,0.0,0.021,0.0,0.0,0.008,0.5,0.0,0.0,0.002,0.49,0.003,0.006,0.002,0.008,0.001,0.109,0.0,0.0,0.038,0.0,0.018,0.033,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.005,0.015,0.0,0.0,0.0,0.0,0.0,0.052,0.001,0.0,-1.0
0.022,0.0,0.021,0.0,0.0,0.008,0.5,0.0,0.0,0.002,0.49,0.003,0.006,0.002,0.008,0.001,0.109,0.0,0.0,0.038,0.0,0.018,0.033,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.005,0.015,0.0,0.0,0.0,0.0,0.0,0.044,0.001,0.0,-1.0
0.022,0.0,0.021,0.0,0.0,0.008,0.5,0.0,0.0,0.002,0.49,0.003,0.006,0.002,0.008,0.001,0.109,0.0,0.0,0.038,0.0,0.018,0.033,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.005,0.015,0.0,0.0,0.0,0.0,0.0,0.044,0.001,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.018,0.5,0.0,0.0,0.002,0.49,0.003,0.006,0.002,0.008,0.001,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.003,0.5,0.0,0.0,0.0,0.157,0.0,0.001,0.0,0.002,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.022,0.0,0.021,0.0,0.0,0.014,0.5,0.0,0.02,0.0,0.353,0.001,0.003,0.001,0.005,0.0,0.052,0.0,0.056,0.038,0.011,0.018,0.0,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.042,0.001,0.0,-1.0
0.011,0.0,0.014,0.0,0.0,0.016,0.5,0.0,0.02,0.0,0.235,0.001,0.003,0.0,0.004,0.0,0.031,0.0,0.111,0.058,0.043,0.018,0.0,0.016,0.088,0.125,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.1,0.0,0.0,0.0,0.298,0.507,0.0,-1.0
0.022,0.0,0.014,0.0,0.0,0.006,0.5,0.0,0.041,0.0,0.235,0.001,0.002,0.0,0.004,0.0,0.034,0.0,0.074,0.038,0.0,0.018,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.036,0.001,0.0,-1.0
0.0,0.0,0.014,0.0,0.0,0.111,0.0,0.004,0.0,0.003,0.431,0.004,0.006,0.003,0.009,0.001,0.139,0.001,0.204,0.423,0.185,0.218,0.1,0.172,0.059,0.0,0.667,0.0,0.0,0.083,0.0,0.222,0.115,0.4,0.0,0.0,0.0,0.595,0.009,0.0,-1.0
0.011,0.0,0.014,0.0,0.0,0.005,0.5,0.0,0.02,0.0,0.235,0.001,0.003,0.0,0.004,0.0,0.03,0.0,0.111,0.058,0.043,0.018,0.0,0.016,0.088,0.125,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.1,0.0,0.0,0.0,0.06,0.507,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.054,0.0,0.0,0.098,0.0,0.002,0.0,0.002,0.0,0.009,0.0,0.074,0.038,0.0,0.006,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.655,0.0,0.0,-1.0
0.022,0.0,0.014,0.0,0.0,0.027,0.5,0.002,0.02,0.001,0.49,0.001,0.006,0.001,0.009,0.0,0.057,0.0,0.074,0.154,0.043,0.091,0.3,0.156,0.118,0.25,0.0,0.0,0.0,0.037,0.045,0.111,0.0,0.4,0.0,0.0,0.0,0.655,0.001,0.0,-1.0
0.022,0.0,0.014,0.0,0.0,0.027,0.5,0.002,0.02,0.001,0.471,0.001,0.006,0.001,0.008,0.0,0.055,0.0,0.074,0.154,0.043,0.085,0.3,0.094,0.118,0.25,0.0,0.0,0.0,0.037,0.03,0.067,0.0,0.4,0.0,0.0,0.0,0.655,0.001,0.0,-1.0
0.086,0.0,0.043,0.0,0.0,0.246,0.585,0.015,0.122,0.009,0.627,0.013,0.017,0.01,0.02,0.006,0.257,0.004,0.146,0.233,0.102,0.107,0.117,0.076,0.232,0.332,0.115,0.0,0.074,0.01,0.02,0.06,0.013,0.4,0.0,0.0,0.0,0.198,0.009,0.0,1.0
0.0,0.0,0.035,0.0,0.0,0.028,0.0,0.0,0.041,0.002,0.294,0.004,0.005,0.003,0.007,0.001,0.116,0.0,0.2,0.038,0.096,0.045,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.067,0.0,0.0,0.0,0.0,0.0,0.114,0.001,0.0,-1.0
0.0,0.0,0.0,0.24,0.0,0.001,0.0,0.0,0.0,0.002,0.294,0.004,0.005,0.003,0.007,0.001,0.116,0.0,0.037,0.038,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,-1.0
0.0,0.0,0.014,0.0,0.0,0.006,0.0,0.0,0.0,0.002,0.294,0.004,0.005,0.003,0.007,0.001,0.116,0.0,0.037,0.038,0.0,0.033,0.1,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.038,0.0,0.376,0.0,0.0,0.06,0.001,0.0,-1.0
0.011,0.0,0.021,0.0,0.0,0.009,0.5,0.0,0.0,0.002,0.294,0.004,0.005,0.003,0.007,0.001,0.116,0.0,0.037,0.038,0.0,0.033,0.1,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.376,0.0,0.0,0.071,0.001,0.0,-1.0
0.022,0.0,0.028,0.0,0.0,0.014,0.5,0.0,0.0,0.002,0.294,0.004,0.005,0.003,0.007,0.001,0.116,0.0,0.037,0.038,0.0,0.024,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.071,0.001,0.0,-1.0
0.0,0.0,0.021,0.0,0.0,0.008,0.0,0.0,0.0,0.002,0.294,0.004,0.005,0.003,0.007,0.001,0.116,0.0,0.025,0.038,0.0,0.028,0.1,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.248,0.0,0.0,0.075,0.001,0.0,-1.0
0.022,0.0,0.035,0.0,0.0,0.017,0.8,0.0,0.0,0.002,0.294,0.004,0.005,0.003,0.007,0.001,0.116,0.0,0.037,0.038,0.011,0.021,0.05,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.038,0.0,0.0,0.0,0.0,0.089,0.001,0.0,-1.0
0.054,0.0,0.064,0.0,0.0,0.092,0.5,0.0,0.102,0.004,0.373,0.008,0.008,0.005,0.01,0.002,0.192,0.001,0.148,0.077,0.065,0.061,0.0,0.031,0.0,0.0,0.0,0.214,0.0,0.055,0.045,0.022,0.0,0.2,0.0,0.0,0.0,0.41,0.001,0.0,-1.0
0.0,0.0,0.121,0.0,0.0,0.269,0.0,0.0,0.122,0.012,0.353,0.021,0.009,0.014,0.011,0.007,0.473,0.009,0.246,0.167,0.103,0.127,0.0,0.184,0.0,0.0,0.204,0.039,0.0,0.046,0.151,0.166,0.0,0.164,0.0,0.0,0.0,0.183,0.001,0.0,1.0
0.022,0.0,0.043,0.0,0.0,0.113,0.5,0.0,0.224,0.006,0.314,0.01,0.01,0.007,0.012,0.004,0.187,0.002,0.451,0.224,0.457,0.145,0.0,0.198,0.0,0.0,0.255,0.214,0.111,0.018,0.296,0.141,0.077,0.2,0.0,0.0,0.0,0.304,0.001,0.0,-1.0
0.0,0.0,0.057,0.0,0.0,0.086,0.0,0.0,0.224,0.004,0.353,0.007,0.013,0.005,0.015,0.003,0.112,0.001,0.206,0.049,0.118,0.056,0.073,0.082,0.064,0.0,0.0,0.058,0.0,0.017,0.037,0.059,0.021,0.054,0.0,0.0,0.0,0.153,0.001,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.002,0.0,0.0,0.0,0.004,0.353,0.007,0.013,0.005,0.015,0.003,0.112,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.002,0.0,0.0,0.02,0.004,0.353,0.007,0.013,0.005,0.015,0.003,0.112,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.002,0.0,0.0,0.0,0.004,0.353,0.007,0.013,0.005,0.015,0.003,0.112,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.002,0.0,0.0,0.02,0.004,0.353,0.007,0.013,0.005,0.015,0.003,0.112,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.002,0.0,0.0,0.0,0.004,0.353,0.007,0.013,0.005,0.015,0.003,0.112,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.043,0.0,0.043,0.0,0.0,0.052,0.625,0.004,0.082,0.002,0.549,0.003,0.01,0.002,0.013,0.001,0.087,0.0,0.053,0.099,0.047,0.051,0.029,0.031,0.067,0.108,0.038,0.03,0.0,0.008,0.006,0.035,0.011,0.228,0.0,0.0,0.0,0.156,0.002,0.0,-1.0
0.097,0.022,0.128,0.0,0.0,0.143,0.775,0.011,0.102,0.005,0.824,0.007,0.019,0.006,0.023,0.003,0.167,0.002,0.045,0.091,0.036,0.047,0.015,0.013,0.085,0.045,0.058,0.0,0.0,0.018,0.007,0.026,0.025,0.112,0.0,0.0,0.0,0.117,0.001,0.008,-1.0
0.108,0.022,0.078,0.0,0.0,0.093,0.59,0.002,0.061,0.002,0.569,0.004,0.011,0.003,0.014,0.001,0.096,0.0,0.037,0.092,0.03,0.047,0.013,0.012,0.052,0.032,0.042,0.0,0.0,0.014,0.009,0.017,0.029,0.15,0.0,0.0,0.0,0.22,0.001,0.0,-1.0
0.086,0.0,0.262,0.0,0.0,0.563,0.555,0.002,0.122,0.024,0.765,0.054,0.022,0.033,0.026,0.02,1.0,0.051,0.687,0.042,0.065,0.037,0.1,0.062,0.746,0.005,0.005,0.0,0.0,0.001,0.001,0.045,0.001,0.006,0.0,0.0,0.0,0.654,0.001,0.0,-1.0
0.011,0.0,0.028,0.0,0.0,0.009,1.0,0.0,0.02,0.0,0.235,0.0,0.002,0.0,0.004,0.0,0.022,0.0,0.019,0.038,0.0,0.012,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.001,0.0,-1.0
0.011,0.0,0.028,0.0,0.0,0.01,1.0,0.0,0.02,0.0,0.235,0.0,0.002,0.0,0.004,0.0,0.022,0.0,0.019,0.038,0.0,0.012,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.001,0.0,-1.0
0.022,0.0,0.021,0.0,0.0,0.013,0.5,0.0,0.0,0.0,0.314,0.001,0.003,0.001,0.005,0.0,0.037,0.0,0.037,0.058,0.011,0.027,0.05,0.0,0.059,0.0,0.0,0.0,0.056,0.009,0.0,0.011,0.0,0.1,0.0,0.0,0.0,0.095,0.001,0.0,-1.0
0.054,0.0,0.043,0.0,0.0,0.03,0.645,0.0,0.061,0.001,0.373,0.002,0.007,0.001,0.009,0.001,0.06,0.0,0.062,0.038,0.029,0.025,0.0,0.01,0.059,0.0,0.0,0.0,0.0,0.006,0.0,0.022,0.0,0.066,0.0,0.0,0.0,0.105,0.001,0.0,-1.0
0.032,0.0,0.028,0.0,0.0,0.014,0.5,0.0,0.041,0.0,0.275,0.001,0.004,0.001,0.005,0.0,0.036,0.0,0.037,0.038,0.015,0.018,0.067,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.044,0.001,0.0,-1.0
0.054,0.0,0.028,0.0,0.0,0.028,0.5,0.002,0.082,0.001,0.588,0.002,0.008,0.001,0.011,0.001,0.081,0.0,0.13,0.135,0.054,0.052,0.05,0.016,0.206,0.0,0.1,0.0,0.0,0.018,0.045,0.033,0.192,0.1,0.0,0.0,0.0,0.19,0.001,0.0,-1.0
0.065,0.0,0.064,0.0,0.0,0.034,0.665,0.0,0.02,0.001,0.431,0.001,0.005,0.001,0.007,0.0,0.059,0.0,0.011,0.06,0.006,0.023,0.014,0.0,0.042,0.0,0.029,0.0,0.063,0.01,0.004,0.019,0.044,0.028,0.0,0.0,0.0,0.105,0.001,0.0,-1.0
