@relation nifi_rel-nifi-0.6.1
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.006,0.0,0.006,0.0,0.0,0.003,0.5,0.017,0.008,0.001,0.135,0.001,0.003,0.001,0.006,0.001,0.038,0.0,0.05,0.048,0.0,0.027,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.045,0.001,0.0,-1.0
0.041,0.0,0.033,0.0,0.0,0.107,0.57,0.014,0.091,0.085,0.769,0.078,0.145,0.083,0.163,0.063,0.349,0.027,0.112,0.159,0.13,0.12,0.052,0.055,0.116,0.168,0.129,0.104,0.0,0.007,0.008,0.039,0.014,0.286,0.0,0.0,0.0,0.186,0.002,0.009,-1.0
0.006,0.0,0.015,0.0,0.0,0.005,1.0,0.0,0.0,0.003,0.154,0.003,0.006,0.003,0.01,0.001,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.041,0.0,0.021,0.0,0.0,0.058,0.735,0.0,0.132,0.087,0.5,0.077,0.088,0.083,0.1,0.058,0.381,0.027,0.15,0.167,0.193,0.127,0.082,0.087,0.257,0.17,0.212,0.006,0.0,0.002,0.03,0.063,0.002,0.133,0.0,0.0,0.0,0.106,0.002,0.0,-1.0
0.035,0.0,0.076,0.0,0.0,0.037,0.84,0.0,0.058,0.043,0.423,0.044,0.088,0.043,0.097,0.03,0.184,0.007,0.074,0.044,0.05,0.046,0.048,0.047,0.086,0.05,0.0,0.04,0.0,0.01,0.032,0.033,0.0,0.029,0.0,0.0,0.0,0.073,0.001,0.0,-1.0
0.0,0.0,0.027,0.0,0.0,0.007,0.0,0.0,0.008,0.043,0.423,0.044,0.088,0.043,0.097,0.03,0.184,0.007,0.034,0.04,0.0,0.018,0.03,0.0,0.239,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.001,0.0,-1.0
0.035,0.0,0.043,0.0,0.0,0.014,0.82,0.003,0.008,0.043,0.423,0.044,0.088,0.043,0.097,0.03,0.184,0.007,0.005,0.048,0.01,0.028,0.082,0.0,0.057,0.0,0.0,0.0,0.0,0.0,0.009,0.005,0.0,0.0,0.0,0.0,0.0,0.037,0.001,0.0,-1.0
0.07,0.0,0.128,0.0,0.0,0.131,0.66,0.0,0.165,0.146,0.673,0.136,0.167,0.142,0.181,0.11,0.47,0.062,0.147,0.097,0.124,0.11,0.038,0.067,0.037,0.202,0.027,0.012,0.0,0.006,0.185,0.055,0.019,0.083,0.024,0.0,0.0,0.116,0.001,0.003,-1.0
0.023,0.0,0.024,0.0,0.0,0.019,0.61,0.003,0.041,0.146,0.673,0.136,0.167,0.142,0.181,0.11,0.47,0.062,0.106,0.048,0.036,0.04,0.045,0.023,0.161,0.0,0.0,0.0,0.0,0.0,0.017,0.019,0.0,0.036,0.0,0.0,0.0,0.101,0.001,0.0,-1.0
0.029,0.0,0.049,0.0,0.0,0.018,0.795,0.0,0.008,0.146,0.673,0.136,0.167,0.142,0.181,0.11,0.47,0.062,0.014,0.034,0.02,0.02,0.065,0.005,0.02,0.0,0.0,0.0,0.025,0.004,0.031,0.004,0.021,0.0,0.0,0.0,0.0,0.034,0.001,0.0,-1.0
0.0,0.0,0.003,0.0,0.0,0.001,0.0,0.0,0.008,0.146,0.673,0.136,0.167,0.142,0.181,0.11,0.47,0.062,0.05,0.048,0.041,0.027,0.091,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.001,0.0,-1.0
0.087,0.006,0.015,0.0,0.0,0.06,0.665,0.0,0.058,0.09,0.731,0.089,0.157,0.09,0.174,0.069,0.35,0.029,0.09,0.171,0.108,0.128,0.132,0.087,0.357,0.075,0.112,0.0,0.026,0.043,0.064,0.081,0.104,0.1,0.04,0.0,0.0,0.125,0.002,0.009,1.0
0.023,0.012,0.003,0.0,0.0,0.013,0.5,0.007,0.05,0.026,0.519,0.035,0.096,0.03,0.108,0.021,0.16,0.004,0.15,0.08,0.163,0.119,0.03,0.259,0.239,0.082,0.0,0.0,0.0,0.022,0.074,0.179,0.143,0.096,0.0,0.0,0.0,0.252,0.004,0.03,-1.0
0.076,0.036,0.012,0.0,0.0,0.035,0.665,0.0,0.058,0.051,0.75,0.056,0.139,0.053,0.157,0.041,0.253,0.013,0.14,0.238,0.208,0.166,0.127,0.141,0.171,0.15,0.094,0.0,0.071,0.026,0.071,0.138,0.143,0.229,0.0,0.0,0.0,0.287,0.001,0.055,1.0
0.0,0.0,0.003,0.0,0.0,0.002,0.0,0.0,0.008,0.051,0.75,0.056,0.139,0.053,0.157,0.041,0.253,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.006,0.0,0.0,0.005,0.0,0.0,0.033,0.01,0.269,0.011,0.033,0.01,0.04,0.006,0.079,0.001,0.2,0.048,0.163,0.107,0.045,0.074,0.071,0.0,0.0,0.0,0.0,0.013,0.088,0.051,0.0,0.0,0.2,0.0,0.0,0.164,0.001,0.0,-1.0
0.081,0.0,0.094,0.0,0.0,0.043,0.5,0.017,0.008,0.026,0.288,0.019,0.033,0.023,0.04,0.014,0.146,0.003,0.005,0.048,0.003,0.037,0.05,0.002,0.064,0.0,0.0,0.0,0.0,0.005,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.047,0.001,0.0,-1.0
0.076,0.0,0.085,0.0,0.0,0.041,0.5,0.024,0.008,0.026,0.288,0.02,0.029,0.024,0.036,0.014,0.172,0.003,0.002,0.048,0.003,0.04,0.049,0.003,0.066,0.0,0.0,0.0,0.0,0.007,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.043,0.001,0.0,-1.0
0.14,0.0,0.155,0.0,0.0,0.129,0.5,0.066,0.041,0.119,0.538,0.096,0.091,0.11,0.104,0.078,0.495,0.046,0.022,0.092,0.059,0.073,0.048,0.016,0.073,0.118,0.041,0.0,0.0,0.007,0.0,0.033,0.063,0.014,0.0,0.0,0.0,0.057,0.001,0.0,1.0
0.116,0.0,0.134,0.0,0.0,0.06,0.5,0.031,0.008,0.038,0.288,0.028,0.048,0.034,0.055,0.021,0.151,0.004,0.003,0.048,0.004,0.036,0.047,0.001,0.08,0.0,0.0,0.0,0.0,0.004,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.048,0.001,0.0,-1.0
0.081,0.0,0.097,0.0,0.0,0.045,0.5,0.021,0.008,0.031,0.327,0.025,0.042,0.028,0.05,0.017,0.171,0.004,0.004,0.048,0.006,0.037,0.048,0.002,0.083,0.0,0.0,0.0,0.0,0.005,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.058,0.001,0.0,1.0
0.0,0.0,0.0,0.014,0.0,0.019,0.0,0.01,0.008,0.005,0.135,0.008,0.019,0.006,0.022,0.003,0.054,0.0,0.054,0.044,0.0,0.008,0.0,0.0,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.0,0.0,-1.0
0.0,0.0,0.0,0.014,0.0,0.009,0.0,0.014,0.0,0.002,0.115,0.002,0.01,0.002,0.013,0.001,0.015,0.0,0.034,0.04,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.0,-1.0
0.0,0.0,0.0,0.014,0.0,0.004,0.0,0.007,0.0,0.001,0.096,0.002,0.007,0.001,0.009,0.001,0.02,0.0,0.016,0.032,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,-1.0
0.0,0.0,0.0,0.014,0.0,0.004,0.0,0.01,0.0,0.001,0.096,0.002,0.008,0.001,0.01,0.001,0.017,0.0,0.034,0.032,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.077,0.0,0.002,0.0,0.004,0.0,0.011,0.0,0.05,0.048,0.0,0.009,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,-1.0
0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.003,0.0,0.001,0.096,0.001,0.005,0.001,0.007,0.0,0.013,0.0,0.1,0.048,0.0,0.009,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,-1.0
0.035,0.0,0.036,0.0,0.333,0.018,0.585,0.007,0.033,0.014,0.462,0.014,0.031,0.014,0.043,0.009,0.178,0.002,0.05,0.062,0.012,0.037,0.1,0.007,0.1,0.025,0.012,0.0,0.018,0.003,0.022,0.008,0.05,0.029,0.0,0.0,0.0,0.039,0.001,0.0,-1.0
0.0,0.0,0.003,0.0,0.333,0.002,0.0,0.0,0.008,0.014,0.462,0.014,0.031,0.014,0.043,0.009,0.178,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.017,0.0,0.015,0.0,0.333,0.005,0.8,0.003,0.008,0.005,0.212,0.006,0.018,0.006,0.023,0.003,0.062,0.0,0.02,0.048,0.016,0.027,0.055,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.001,0.0,-1.0
0.012,0.0,0.018,0.0,0.333,0.011,0.5,0.007,0.017,0.01,0.327,0.01,0.023,0.01,0.031,0.006,0.121,0.001,0.075,0.08,0.031,0.082,0.061,0.025,0.096,0.082,0.039,0.0,0.0,0.0,0.0,0.026,0.0,0.047,0.068,0.0,0.0,0.076,0.001,0.0,-1.0
0.0,0.0,0.015,0.0,0.0,0.017,0.0,0.01,0.058,0.02,0.231,0.021,0.04,0.021,0.045,0.013,0.116,0.002,0.193,0.129,0.14,0.103,0.091,0.079,0.143,0.428,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.163,0.0,0.0,0.0,0.106,0.009,0.0,-1.0
0.087,0.012,0.201,0.0,0.333,0.131,0.815,0.003,0.099,0.153,0.596,0.182,0.195,0.164,0.206,0.131,0.486,0.076,0.128,0.067,0.061,0.069,0.08,0.023,0.169,0.088,0.007,0.0,0.0,0.003,0.011,0.028,0.013,0.021,0.048,0.0,0.0,0.111,0.004,0.005,-1.0
0.012,0.0,0.009,0.0,0.0,0.004,0.5,0.003,0.008,0.153,0.596,0.182,0.195,0.164,0.206,0.131,0.486,0.076,0.05,0.048,0.0,0.031,0.045,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.055,0.001,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.001,0.058,0.001,0.006,0.001,0.007,0.001,0.008,0.0,0.025,0.042,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.069,0.017,0.01,0.154,0.013,0.042,0.011,0.044,0.007,0.048,0.0,0.036,0.043,0.0,0.008,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.003,0.0,0.001,0.077,0.001,0.005,0.001,0.007,0.001,0.009,0.0,0.0,0.041,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,-1.0
0.0,0.0,0.0,0.014,0.0,0.011,0.0,0.01,0.0,0.002,0.115,0.001,0.01,0.002,0.013,0.001,0.014,0.0,0.016,0.042,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.0,-1.0
0.017,0.0,0.021,0.0,0.0,0.016,0.5,0.042,0.008,0.01,0.481,0.007,0.018,0.009,0.031,0.005,0.137,0.001,0.016,0.095,0.02,0.046,0.152,0.006,0.047,0.0,0.098,0.0,0.03,0.007,0.0,0.004,0.036,0.047,0.0,0.0,0.0,0.098,0.001,0.0,-1.0
0.047,0.0,0.043,0.0,0.333,0.018,0.605,0.003,0.008,0.013,0.365,0.012,0.03,0.012,0.039,0.007,0.117,0.001,0.019,0.059,0.009,0.033,0.077,0.0,0.033,0.0,0.027,0.0,0.0,0.0,0.007,0.014,0.0,0.011,0.0,0.0,0.0,0.042,0.023,0.0,-1.0
0.0,0.0,0.0,0.042,0.0,0.05,0.0,0.031,0.017,0.008,0.192,0.014,0.031,0.01,0.035,0.006,0.08,0.001,0.042,0.046,0.0,0.009,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257,0.0,0.0,-1.0
0.0,0.0,0.0,0.014,0.0,0.004,0.0,0.066,0.0,0.001,0.058,0.002,0.005,0.001,0.006,0.001,0.016,0.0,0.016,0.032,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.0,-1.0
0.0,0.0,0.0,0.042,0.0,0.018,0.0,0.031,0.025,0.004,0.135,0.006,0.022,0.005,0.025,0.003,0.038,0.0,0.03,0.043,0.0,0.008,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.0,0.0,-1.0
0.0,0.0,0.0,0.014,0.0,0.014,0.0,0.021,0.017,0.002,0.115,0.005,0.015,0.003,0.018,0.002,0.033,0.0,0.05,0.041,0.0,0.008,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265,0.0,0.0,-1.0
0.017,0.0,0.009,0.0,0.0,0.005,0.5,0.0,0.008,0.002,0.212,0.002,0.008,0.002,0.014,0.001,0.048,0.0,0.025,0.048,0.0,0.027,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.001,0.0,-1.0
0.0,0.0,0.0,0.014,0.0,0.002,0.0,0.017,0.0,0.001,0.077,0.001,0.004,0.001,0.006,0.0,0.016,0.0,0.05,0.048,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109,0.0,0.0,-1.0
0.0,0.0,0.0,0.014,0.0,0.013,0.0,0.01,0.0,0.002,0.058,0.003,0.011,0.002,0.012,0.001,0.015,0.0,0.025,0.043,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.024,0.0,0.001,0.077,0.001,0.005,0.001,0.006,0.0,0.009,0.0,0.025,0.024,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.024,0.0,0.001,0.038,0.002,0.005,0.001,0.006,0.001,0.013,0.0,0.034,0.032,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.031,0.0,0.001,0.077,0.002,0.007,0.002,0.009,0.001,0.02,0.0,0.034,0.032,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.0,0.0,-1.0
0.0,0.0,0.0,0.014,0.0,0.001,0.0,0.014,0.0,0.002,0.135,0.003,0.008,0.002,0.011,0.001,0.036,0.0,0.043,0.048,0.0,0.009,0.0,0.0,0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,-1.0
0.012,0.0,0.012,0.0,0.0,0.006,0.5,0.007,0.008,0.004,0.269,0.005,0.011,0.004,0.018,0.002,0.09,0.0,0.05,0.048,0.0,0.036,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.013,0.0,0.026,0.071,0.0,0.0,0.0,0.0,0.1,0.001,0.0,-1.0
0.0,0.0,0.0,0.014,0.0,0.005,0.0,0.035,0.0,0.004,0.077,0.001,0.011,0.003,0.012,0.001,0.008,0.0,0.0,0.048,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,-1.0
0.0,0.0,0.0,0.014,0.0,0.005,0.0,0.024,0.008,0.001,0.077,0.002,0.009,0.001,0.01,0.001,0.012,0.0,0.016,0.032,0.0,0.006,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,-1.0
0.0,0.0,0.0,0.014,0.0,0.001,0.0,0.003,0.008,0.001,0.115,0.001,0.006,0.001,0.009,0.0,0.017,0.0,0.05,0.048,0.0,0.009,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,-1.0
0.006,0.0,0.012,0.0,0.0,0.005,1.0,0.0,0.0,0.002,0.154,0.002,0.005,0.002,0.009,0.001,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.006,0.0,0.015,0.0,0.333,0.018,0.5,0.0,0.017,0.018,0.385,0.021,0.031,0.019,0.04,0.012,0.221,0.003,0.1,0.127,0.075,0.081,0.111,0.053,0.19,0.222,0.079,0.0,0.0,0.001,0.0,0.048,0.008,0.174,0.0,0.0,0.0,0.064,0.001,0.0,-1.0
0.256,0.024,0.17,0.0,0.333,0.374,0.525,0.007,0.132,0.328,0.923,0.318,0.395,0.324,0.41,0.286,0.629,0.213,0.114,0.19,0.113,0.181,0.127,0.084,0.216,0.082,0.075,0.114,0.018,0.023,0.056,0.075,0.056,0.214,0.028,0.0,0.0,0.197,0.006,0.062,1.0
0.0,0.0,0.003,0.0,0.0,0.009,0.0,0.0,0.0,0.328,0.923,0.318,0.395,0.324,0.41,0.286,0.629,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.003,0.0,0.0,0.016,0.0,0.0,0.008,0.328,0.923,0.318,0.395,0.324,0.41,0.286,0.629,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.029,0.0,0.015,0.0,0.0,0.007,0.5,0.003,0.0,0.328,0.923,0.318,0.395,0.324,0.41,0.286,0.629,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.012,0.0,0.003,0.0,0.0,0.017,0.5,0.0,0.008,0.328,0.923,0.318,0.395,0.324,0.41,0.286,0.629,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.047,0.0,0.018,0.0,0.0,0.023,0.5,0.01,0.0,0.328,0.923,0.318,0.395,0.324,0.41,0.286,0.629,0.213,0.038,0.167,0.066,0.132,0.114,0.028,0.0,0.062,0.029,0.25,0.0,0.007,0.033,0.045,0.036,0.25,0.0,0.0,0.0,0.207,0.001,0.045,1.0
0.012,0.0,0.015,0.0,0.0,0.011,0.5,0.007,0.017,0.328,0.923,0.318,0.395,0.324,0.41,0.286,0.629,0.213,0.025,0.095,0.02,0.058,0.136,0.028,0.107,0.0,0.118,0.0,0.044,0.0,0.033,0.038,0.036,0.036,0.0,0.0,0.0,0.1,0.001,0.0,1.0
0.041,0.0,0.018,0.0,0.0,0.058,0.5,0.035,0.074,0.04,0.596,0.034,0.06,0.037,0.075,0.025,0.278,0.008,0.138,0.146,0.066,0.096,0.114,0.046,0.099,0.158,0.052,0.0,0.023,0.005,0.008,0.053,0.022,0.214,0.0,0.0,0.0,0.138,0.001,0.0,-1.0
0.0,0.0,0.0,0.014,0.0,0.002,0.0,0.003,0.017,0.001,0.058,0.001,0.005,0.001,0.006,0.0,0.016,0.0,0.1,0.048,0.0,0.009,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218,0.0,0.0,-1.0
0.128,0.0,0.1,0.0,0.333,0.061,0.62,0.007,0.041,0.052,0.538,0.046,0.068,0.05,0.081,0.034,0.312,0.013,0.04,0.064,0.036,0.045,0.036,0.022,0.2,0.05,0.018,0.0,0.0,0.0,0.011,0.044,0.068,0.05,0.0,0.0,0.0,0.073,0.001,0.0,-1.0
0.0,0.0,0.009,0.014,0.0,0.001,0.0,0.003,0.008,0.052,0.538,0.046,0.068,0.05,0.081,0.034,0.312,0.013,0.05,0.048,0.0,0.009,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.001,0.0,-1.0
0.006,0.0,0.006,0.0,0.0,0.006,0.5,0.007,0.017,0.052,0.538,0.046,0.068,0.05,0.081,0.034,0.312,0.013,0.0,0.048,0.02,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353,0.436,0.071,0.0,0.0,0.0,0.0,0.227,0.001,0.0,-1.0
0.099,0.0,0.058,0.0,0.0,0.027,0.5,0.014,0.008,0.052,0.538,0.046,0.068,0.05,0.081,0.034,0.312,0.013,0.0,0.048,0.0,0.027,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.001,0.0,-1.0
0.012,0.0,0.012,0.0,0.333,0.015,0.75,0.0,0.025,0.052,0.538,0.046,0.068,0.05,0.081,0.034,0.312,0.013,0.2,0.143,0.347,0.313,0.091,0.778,0.286,0.25,0.0,0.0,0.353,0.0,0.75,0.923,0.286,0.286,0.0,0.0,0.0,0.355,0.001,0.0,-1.0
0.122,0.0,0.097,0.0,0.333,0.068,0.53,0.028,0.041,0.052,0.538,0.045,0.078,0.049,0.091,0.034,0.268,0.011,0.048,0.088,0.038,0.051,0.098,0.006,0.063,0.06,0.047,0.0,0.007,0.003,0.005,0.013,0.0,0.097,0.0,0.0,0.0,0.057,0.001,0.0,-1.0
0.058,0.0,0.049,0.0,0.0,0.041,0.595,0.003,0.025,0.052,0.538,0.045,0.078,0.049,0.091,0.034,0.268,0.011,0.07,0.1,0.031,0.061,0.091,0.011,0.143,0.05,0.047,0.0,0.0,0.0,0.009,0.023,0.0,0.129,0.0,0.0,0.0,0.061,0.001,0.0,-1.0
0.32,0.012,0.164,0.0,0.333,0.572,0.56,0.035,0.281,0.559,0.942,0.514,0.451,0.541,0.465,0.486,0.911,0.523,0.274,0.223,0.216,0.19,0.064,0.131,0.209,0.152,0.145,0.086,0.005,0.017,0.04,0.115,0.058,0.201,0.036,0.0,0.0,0.202,0.001,0.022,1.0
0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.003,0.008,0.559,0.942,0.514,0.451,0.541,0.465,0.486,0.911,0.523,0.1,0.048,0.0,0.009,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,1.0
0.116,0.0,0.0,0.0,0.0,0.012,0.5,0.003,0.008,0.559,0.942,0.514,0.451,0.541,0.465,0.486,0.911,0.523,0.2,0.095,0.265,0.214,0.0,0.0,0.286,0.0,0.118,0.0,0.0,0.0,0.0,0.231,0.071,0.143,0.0,0.0,0.0,0.073,0.002,0.0,1.0
0.006,0.0,0.006,0.0,0.0,0.002,0.5,0.003,0.008,0.001,0.154,0.002,0.005,0.002,0.009,0.001,0.034,0.0,0.05,0.048,0.0,0.027,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.055,0.001,0.0,-1.0
0.047,0.006,0.119,0.0,0.0,0.103,0.53,0.007,0.058,0.086,0.538,0.102,0.085,0.092,0.098,0.065,0.561,0.043,0.13,0.08,0.062,0.054,0.003,0.011,0.43,0.012,0.009,0.044,0.0,0.006,0.019,0.009,0.018,0.066,0.0,0.0,0.0,0.083,0.001,0.041,-1.0
0.052,0.0,0.073,0.0,0.333,0.037,0.55,0.017,0.025,0.026,0.423,0.026,0.049,0.026,0.06,0.017,0.189,0.004,0.046,0.081,0.025,0.037,0.05,0.007,0.104,0.022,0.049,0.0,0.032,0.001,0.001,0.02,0.002,0.043,0.0,0.0,0.0,0.064,0.001,0.0,-1.0
0.006,0.0,0.015,0.0,0.333,0.011,0.7,0.007,0.008,0.011,0.404,0.008,0.023,0.01,0.034,0.006,0.113,0.001,0.05,0.071,0.087,0.045,0.068,0.019,0.071,0.062,0.029,0.0,0.0,0.03,0.0,0.013,0.0,0.071,0.0,0.0,0.0,0.17,0.001,0.0,-1.0
0.11,0.024,0.146,0.0,0.333,0.136,0.535,0.003,0.074,0.107,0.692,0.112,0.158,0.109,0.173,0.084,0.419,0.042,0.113,0.087,0.056,0.063,0.092,0.031,0.213,0.018,0.061,0.042,0.002,0.002,0.013,0.028,0.001,0.083,0.0,0.0,0.0,0.099,0.004,0.005,-1.0
